,x2,x4,y
555,1600.0,0.05,0.021877954
556,1606.0,0.05,0.021830324
557,1612.0,0.05,0.0217827
558,1618.0,0.05,0.021735083
559,1624.0,0.05,0.021687474
560,1630.0,0.05,0.021639867
561,1636.0,0.05,0.021592269
562,1642.0,0.05,0.021544673
563,1648.0,0.05,0.021497076
564,1654.0,0.05,0.021449478
565,1660.0,0.05,0.021401882
566,1666.0,0.05,0.021354279
567,1672.0,0.05,0.021306667
568,1678.0,0.05,0.021259047
569,1684.0,0.05,0.021211414
570,1690.0,0.05,0.021163765
571,1696.0,0.05,0.021116097
572,1702.0,0.05,0.02106841
573,1708.0,0.05,0.021020692
574,1714.0,0.05,0.020972949
575,1720.0,0.05,0.020925168
576,1726.0,0.05,0.020877348
577,1732.0,0.05,0.020829491
578,1738.0,0.05,0.020781586
579,1744.0,0.05,0.020733627
580,1750.0,0.05,0.020685613
581,1756.0,0.05,0.020637538
582,1762.0,0.05,0.020589396
583,1768.0,0.05,0.020541184
584,1774.0,0.05,0.02049289
585,1780.0,0.05,0.020444518
586,1786.0,0.05,0.020396056
587,1792.0,0.05,0.020347496
588,1798.0,0.05,0.020298839
589,1804.0,0.05,0.020250075
590,1810.0,0.05,0.020201193
591,1816.0,0.05,0.020152194
592,1822.0,0.05,0.020103069
593,1828.0,0.05,0.020053811
594,1834.0,0.05,0.020004412
595,1840.0,0.05,0.019954868
596,1846.0,0.05,0.019905169
597,1852.0,0.05,0.019855307
598,1858.0,0.05,0.01980528
599,1864.0,0.05,0.019755077
600,1870.0,0.05,0.019704692
601,1876.0,0.05,0.019654114
602,1882.0,0.05,0.019603338
603,1888.0,0.05,0.01955236
604,1894.0,0.05,0.019501166
605,1900.0,0.05,0.01944975
606,1300.0,0.06,0.024058076
607,1306.0,0.06,0.02401263
608,1312.0,0.06,0.023966985
609,1318.0,0.06,0.023921153
610,1324.0,0.06,0.023875134
611,1330.0,0.06,0.02382894
612,1336.0,0.06,0.023782581
613,1342.0,0.06,0.023736058
614,1348.0,0.06,0.023689382
615,1354.0,0.06,0.023642557
616,1360.0,0.06,0.023595592
617,1366.0,0.06,0.023548497
618,1372.0,0.06,0.023501273
619,1378.0,0.06,0.02345393
620,1384.0,0.06,0.023406474
621,1390.0,0.06,0.023358908
622,1396.0,0.06,0.023311242
623,1402.0,0.06,0.023263482
624,1408.0,0.06,0.023215633
625,1414.0,0.06,0.0231677
626,1420.0,0.06,0.023119688
627,1426.0,0.06,0.023071608
628,1432.0,0.06,0.023023456
629,1438.0,0.06,0.022975245
630,1444.0,0.06,0.022926977
631,1450.0,0.06,0.022878658
632,1456.0,0.06,0.022830294
633,1462.0,0.06,0.022781886
634,1468.0,0.06,0.022733439
635,1474.0,0.06,0.02268496
636,1480.0,0.06,0.022636455
637,1486.0,0.06,0.022587921
638,1492.0,0.06,0.022539368
639,1498.0,0.06,0.022490796
640,1504.0,0.06,0.022442212
641,1510.0,0.06,0.022393616
642,1516.0,0.06,0.022345014
643,1522.0,0.06,0.022296408
644,1528.0,0.06,0.022247799
645,1534.0,0.06,0.022199193
646,1540.0,0.06,0.02215059
647,1546.0,0.06,0.022101993
648,1552.0,0.06,0.022053406
649,1558.0,0.06,0.022004826
650,1564.0,0.06,0.021956258
651,1570.0,0.06,0.021907708
652,1576.0,0.06,0.021859169
653,1582.0,0.06,0.021810647
654,1588.0,0.06,0.02176214
655,1594.0,0.06,0.021713654
656,1600.0,0.06,0.021665184
657,1606.0,0.06,0.021616733
658,1612.0,0.06,0.021568302
659,1618.0,0.06,0.021519888
660,1624.0,0.06,0.021471495
661,1630.0,0.06,0.021423118
662,1636.0,0.06,0.021374758
663,1642.0,0.06,0.021326413
664,1648.0,0.06,0.021278087
665,1654.0,0.06,0.021229776
666,1660.0,0.06,0.021181475
667,1666.0,0.06,0.021133186
668,1672.0,0.06,0.021084905
669,1678.0,0.06,0.021036632
670,1684.0,0.06,0.020988366
671,1690.0,0.06,0.0209401
672,1696.0,0.06,0.020891836
673,1702.0,0.06,0.020843565
674,1708.0,0.06,0.020795291
675,1714.0,0.06,0.020747008
676,1720.0,0.06,0.020698713
677,1726.0,0.06,0.0206504
678,1732.0,0.06,0.020602066
679,1738.0,0.06,0.020553712
680,1744.0,0.06,0.020505326
681,1750.0,0.06,0.020456908
682,1756.0,0.06,0.020408453
683,1762.0,0.06,0.020359958
684,1768.0,0.06,0.020311415
685,1774.0,0.06,0.020262823
686,1780.0,0.06,0.020214172
687,1786.0,0.06,0.020165462
688,1792.0,0.06,0.020116683
689,1798.0,0.06,0.020067832
690,1804.0,0.06,0.020018904
691,1810.0,0.06,0.01996989
692,1816.0,0.06,0.019920789
693,1822.0,0.06,0.019871587
694,1828.0,0.06,0.019822286
695,1834.0,0.06,0.019772876
696,1840.0,0.06,0.019723352
697,1846.0,0.06,0.019673705
698,1852.0,0.06,0.019623933
699,1858.0,0.06,0.019574024
700,1864.0,0.06,0.019523973
701,1870.0,0.06,0.019473774
702,1876.0,0.06,0.01942342
703,1882.0,0.06,0.019372903
704,1888.0,0.06,0.019322217
705,1894.0,0.06,0.019271351
706,1900.0,0.06,0.019220306
707,1300.0,0.07,0.023890836
708,1306.0,0.07,0.023844471
709,1312.0,0.07,0.023797907
710,1318.0,0.07,0.023751145
711,1324.0,0.07,0.023704203
712,1330.0,0.07,0.023657084
713,1336.0,0.07,0.02360979
714,1342.0,0.07,0.023562334
715,1348.0,0.07,0.023514725
716,1354.0,0.07,0.023466965
717,1360.0,0.07,0.023419064
718,1366.0,0.07,0.023371026
719,1372.0,0.07,0.02332286
720,1378.0,0.07,0.023274574
721,1384.0,0.07,0.023226172
722,1390.0,0.07,0.023177661
723,1396.0,0.07,0.023129044
724,1402.0,0.07,0.023080334
725,1408.0,0.07,0.023031535
726,1414.0,0.07,0.022982648
727,1420.0,0.07,0.02293368
728,1426.0,0.07,0.022884645
729,1432.0,0.07,0.022835538
730,1438.0,0.07,0.022786368
731,1444.0,0.07,0.022737142
732,1450.0,0.07,0.022687865
733,1456.0,0.07,0.02263854
734,1462.0,0.07,0.022589173
735,1468.0,0.07,0.02253977
736,1474.0,0.07,0.022490332
737,1480.0,0.07,0.022440867
738,1486.0,0.07,0.02239138
739,1492.0,0.07,0.022341872
740,1498.0,0.07,0.022292348
741,1504.0,0.07,0.022242812
742,1510.0,0.07,0.02219327
743,1516.0,0.07,0.02214372
744,1522.0,0.07,0.02209417
745,1528.0,0.07,0.022044621
746,1534.0,0.07,0.021995079
747,1540.0,0.07,0.021945544
748,1546.0,0.07,0.021896021
749,1552.0,0.07,0.02184651
750,1558.0,0.07,0.021797013
751,1564.0,0.07,0.021747535
752,1570.0,0.07,0.021698078
753,1576.0,0.07,0.02164864
